X,Y,business_id,account_name,dba,street_address,zip_code,group_,type,subtype,statute,number,status,ownership_transferable,location_transferable,ObjectId
-83.1178416130438,42.3697832700489,234917,"GRAND LIQUOR PARTY SHOP, INC.",GRAND LIQUOR PARTY SHOP,9141 Dexter Ave,48206,Retail - Off Premises,Specially Designated Merchant,,,L-000238255,Active,Y,Y,825
-83.0460488618998,42.3342613693644,234992,"THIRTEEN01 RESTAURANT GROUP, LLC","STANDBY DETROIT, THE SKIP",225 Gratiot Ave,48226,Retail - On Premises,Class C,Regular,,L-000256665,Active,Y,Y,826
-83.1124835234968,42.2930053211406,235202,"CARRILLO, JR., JAIME",BLACK HORSE CANTINA,7844 W Jefferson Ave,48209,Retail - On Premises,Class C,Regular,,L-000238276,Active,Y,Y,827
-83.0490987285276,42.3352079622359,235273,"1500 WRIGHT, LLC",WRIGHT & COMPANY,1500 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000240073,Active,Y,Y,828
-83.0490987285276,42.3352079622359,235273,"1500 WRIGHT, LLC",WRIGHT & COMPANY,1500 Woodward Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000240074,Active,Y,Y,829
-83.0415442015171,42.33301736896,235409,JEMM INVESTMENTS INC,DETROITER BAR,655 Beaubien St,48226,Retail - On Premises,Class C,Regular,,L-000241352,Active,Y,Y,830
-83.1986106871379,42.2275362544613,235490,"GOLD CASH GOLD, LLC",GOLD CASH GOLD,2100 Michigan Ave,48216,Retail - On Premises,Class C,Regular,,L-000244583,Escrow,Y,Y,831
-83.1986106871379,42.2275362544613,235490,"GOLD CASH GOLD, LLC",GOLD CASH GOLD,2100 Michigan Ave,48216,Retail - Off Premises,Specially Designated Merchant,,,L-000277289,Escrow,Y,Y,832
-83.0669794544078,42.3321687152662,235535,UFO ENTERPRISES L.L.C.,UFO FACTORY,2110 Trumbull St,48216,Retail - On Premises,Class C,Regular,,L-000241678,Active,Y,Y,833
-83.0669794544078,42.3321687152662,235535,UFO ENTERPRISES L.L.C.,UFO FACTORY,2110 Trumbull St,48216,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000434857,Active,Y,N,834
-83.1988634038886,42.4301926183442,235541,ENCORE LOUNGE & GRILL LLC,ENCORE LOUNGE & GRILL,15407 W 7 Mile Rd,48235,Retail - On Premises,Class C,Regular,,L-000237263,Active,Y,Y,835
-83.0439466864556,42.3313384979117,235571,CHECKER BAR INC,CHECKER BAR,128 Cadillac Sq,48226,Retail - On Premises,Class C,Regular,,L-000237993,Active,Y,Y,836
-83.0439466864556,42.3313384979117,235571,CHECKER BAR INC,CHECKER BAR,128 Cadillac Sq,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000237994,Active,Y,Y,837
-83.0485636676899,42.3324362303197,235613,SKY BAR DETROIT INC,,1150 Griswold St,48226,Retail - On Premises,Class C,Regular,,L-000237583,Escrow,Y,Y,838
-83.0507273417984,42.3296388664986,235681,DETROIT CLUB MANAGEMENT CORP,DETROIT CLUB,712 Cass Ave,48226,Retail - On Premises,Class C,Regular,,L-000237530,Active,Y,Y,839
-83.0610505133455,42.3519919017344,235784,"HOPCAT-DETROIT,LLC",HOPCAT,4265 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000244731,Escrow,Y,Y,840
-83.0610505133455,42.3519919017344,235784,"HOPCAT-DETROIT,LLC",HOPCAT,4265 Woodward Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000244732,Escrow,Y,Y,841
-83.0479943208527,42.3307844847448,235823,"GALUX, LLC",DIME STORE,719 Griswold St,48226,Retail - On Premises,Class C,Regular,,L-000242240,Active,Y,Y,842
-83.0479943208527,42.3307844847448,235823,"GALUX, LLC",DIME STORE,719 Griswold St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000242241,Active,Y,Y,843
-83.1093842019176,42.4179910379011,235843,"VHMM, INC.",DEAN'S PARTY STORE,410 W McNichols Rd,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000239487,Active,Y,Y,844
-83.1093842019176,42.4179910379011,235843,"VHMM, INC.",DEAN'S PARTY STORE,410 W McNichols Rd,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000239488,Active,Y,Y,845
-83.0466822038195,42.3327964034566,225202,TEXAS DE BRAZIL (DETROIT) CORPORATION,TEXAS DE BRAZIL CHURRASCARIA,1000 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000202253,Active,Y,Y,846
-83.1452770924755,42.378759909687,225261,EWALD PROPERTIES LLC,EWALD LIQUOR,3636 Ewald Cir,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000205643,Active,Y,Y,847
-83.1452770924755,42.378759909687,225261,EWALD PROPERTIES LLC,EWALD LIQUOR,3636 Ewald Cir,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000205644,Active,Y,Y,848
-83.0420531734823,42.3353719333021,225400,"PLAKA RESTAURANT, L.L.C.",THE GREEK,535 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000205461,Active,Y,Y,849
-82.9645033676174,42.4159436769801,225506,"HAYES LB, INC.",HAYES LIQUOR BASKET,11002 Hayes St,48213,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000204853,Active,Y,Y,850
-82.9645033676174,42.4159436769801,225506,"HAYES LB, INC.",HAYES LIQUOR BASKET,11002 Hayes St,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000204854,Active,Y,Y,851
-83.0645878561522,42.3426165167545,225744,"MLK FOOD CENTER, INC.",MLK FOOD CENTER,3181 3rd St,48201,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000203682,Active,Y,Y,852
-83.0645878561522,42.3426165167545,225744,"MLK FOOD CENTER, INC.",MLK FOOD CENTER,3181 3rd St,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000203683,Active,Y,Y,853
-83.0457380160654,42.3336513984873,225779,"ORCHID THAI, INC.",ORCHID THAI,115 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000218936,Active,Y,Y,854
-83.0457380160654,42.3336513984873,225779,"ORCHID THAI, INC.",ORCHID THAI,115 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000218937,Active,Y,Y,855
-83.1415958036277,42.4453736773877,225947,SB MEDIA LLC,BAKER'S KEYBOARD LOUNGE,20510 Livernois Ave,48221,Retail - On Premises,Class C,Regular,,L-000207021,Active,Y,Y,856
-83.1295292024383,42.3309224168738,225949,LA CARRETA II CO.,LA CARRETA MARKET,6905 Michigan Ave,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000217672,Active,Y,Y,857
-83.1295292024383,42.3309224168738,225949,LA CARRETA II CO.,LA CARRETA MARKET,6905 Michigan Ave,48210,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000430829,Active,Y,Y,858
-83.0333150558978,42.3376599094773,226160,"JAYVIN, INC.",LAFAYETTE FOODS,1565 E Lafayette St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000211698,Active,Y,Y,859
-83.0333150558978,42.3376599094773,226160,"JAYVIN, INC.",LAFAYETTE FOODS,1565 E Lafayette St,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000401772,Active,Y,Y,860
-83.0414095009368,42.3294826519097,226190,SEAFOOD OF DETROIT LLC,JOE MUER SEAFOOD,Renaissance Center,48243,Retail - On Premises,Class C,Regular,,L-000206039,Active,Y,Y,861
-83.0414095009368,42.3294826519097,226190,SEAFOOD OF DETROIT LLC,JOE MUER SEAFOOD,Renaissance Center,48243,Retail - Off Premises,Specially Designated Merchant,,,L-000206041,Active,Y,Y,862
-83.149844934067,42.3588793364886,226214,"M & A PARTY STORE, INC.",HOLIDAY PARTY STORE,8201 Joy Rd,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000209687,Active,Y,Y,863
-83.0601324620746,42.3417517980968,226220,"450 TEMPLE, INC.",MASONIC TEMPLE,500 Temple St,48201,Retail - On Premises,Class C,Regular,,L-000219804,Active,Y,Y,864
-83.0757871366297,42.3316361076589,226332,"THE SUGAR HOUSE, INC.",THE SUGAR HOUSE,2130 Michigan Ave,48216,Retail - On Premises,Class C,Regular,,L-000206535,Active,Y,Y,865
-83.0338768631748,42.4373160526335,226545,MINERVA BAR LLC,ESCAPE LOUNGE,19404 Sherwood St,48234,Retail - On Premises,Class C,Regular,,L-000209080,Active,Y,Y,866
-83.2041317993494,42.3725325591745,226623,"HANNA MARKET, INC.",WOOD LIQUOR,16146 Plymouth Rd,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000207553,Active,Y,Y,867
-83.2041317993494,42.3725325591745,226623,"HANNA MARKET, INC.",WOOD LIQUOR,16146 Plymouth Rd,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000207554,Active,Y,Y,868
-83.0385777201071,42.4267281229208,226701,"CSYT, INC.",RANDY'S MARKET,18056 Mount Elliott St,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000212380,Active,Y,Y,869
-83.0714732963796,42.3218600637273,226706,"JCD DETROIT, INC",GREEN DOT STABLES,2200 W Lafayette Blvd,48216,Retail - On Premises,Class C,Regular,,L-000212267,Active,Y,Y,870
-83.0714732963796,42.3218600637273,226706,"JCD DETROIT, INC",GREEN DOT STABLES,2200 W Lafayette Blvd,48216,Retail - Off Premises,Specially Designated Merchant,,,L-000212268,Active,Y,Y,871
-83.053679952322,42.327302774926,226932,GEOLEON INC,TOMMY'S DETROIT BAR & GRILL,624 3rd St,48226,Retail - On Premises,Class C,Regular,,L-000217861,Active,Y,Y,872
-83.065527099579,42.3509793431439,226948,"MOTOR CITY BREWING WORKS, INC.",,441 W Canfield St,48201,Wholesale,Warehouser,,,L-000216413,Active,N,Y,873
-83.065527099579,42.3509793431439,226948,"MOTOR CITY BREWING WORKS, INC.",,441 W Canfield St,48201,Manufacturer,Manufacturer of Mixed Spirits,,,L-000282485,Active,N,Y,874
-83.065527099579,42.3509793431439,226948,"MOTOR CITY BREWING WORKS, INC.",,441 W Canfield St,48201,Manufacturer,Small Wine Maker,,,L-000282486,Active,N,Y,875
-83.065527099579,42.3509793431439,226948,"MOTOR CITY BREWING WORKS, INC.",,441 W Canfield St,48201,Manufacturer,Micro Brewer,,,L-000282487,Active,Y,Y,876
-83.065527099579,42.3509793431439,226948,"MOTOR CITY BREWING WORKS, INC.",,441 W Canfield St,48201,Manufacturer,Small Distiller,,,L-000282488,Active,Y,Y,877
-83.065527099579,42.3509793431439,226948,"MOTOR CITY BREWING WORKS, INC.",,441 W Canfield St,48201,Manufacturer,On-Premises Tasting Room Permit,,,L-000417630,Active,,,878
-82.9976001404623,42.4033812570088,226990,"CARMENS ON FRENCH, INC.",GM PARTY STORE,10648 Gratiot Ave,48213,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000218857,Active,Y,Y,879
-82.9976001404623,42.4033812570088,226990,"CARMENS ON FRENCH, INC.",GM PARTY STORE,10648 Gratiot Ave,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000218858,Active,Y,Y,880
-83.0414575311601,42.3329161083084,227038,"LIV RESTO-LOUNGE, LLC","LIV RESTO-LOUNGE, LLC",641 Beaubien St,48226,Retail - On Premises,Class C,Regular,,L-000402742,Active,Y,Y,881
-83.0414575311601,42.3329161083084,227038,"LIV RESTO-LOUNGE, LLC","LIV RESTO-LOUNGE, LLC",641 Beaubien St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000405369,Active,,,882
-83.0604562508356,42.3511091887085,227045,UNION STREET DETROIT LLC,UNION STREET,4151 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000213489,Active,Y,Y,883
-83.0604562508356,42.3511091887085,227045,UNION STREET DETROIT LLC,UNION STREET,4151 Woodward Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000213490,Active,Y,Y,884
-83.1200231609315,42.3146586015339,227111,"LOS ALTOS, INC.",LOS ALTOS TAQUERIA & RESTAURANT,7056 W Vernor Hwy,48209,Retail - On Premises,Class C,Regular,,L-000212423,Escrow,Y,Y,885
-83.0565725176554,42.3485272932179,227184,"WHOLE FOODS MARKET GROUP, INC. (A DELAWARE CORPORATION)",WHOLE FOODS MARKET,115 Mack Ave,48201,Retail - On Premises,Class C,Regular,,L-000223627,Escrow,Y,Y,886
-83.0565725176554,42.3485272932179,227184,"WHOLE FOODS MARKET GROUP, INC. (A DELAWARE CORPORATION)",WHOLE FOODS MARKET,115 Mack Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000223628,Escrow,Y,Y,887
-83.085650668992,42.3232359460025,227478,"ZANTE GROUP, LLC",PARIS BAR,3400 Bagley St,48216,Retail - On Premises,Class C,Regular,,L-000220841,Active,Y,Y,888
-83.2312834596603,42.3434239440764,227519,"PO-BILLY'S BAR ENTERPRISES, LLC",HURRY INN BAR,19432 W Warren Ave,48228,Retail - On Premises,Class C,Regular,,L-000214242,Active,Y,Y,889
-83.2312834596603,42.3434239440764,227519,"PO-BILLY'S BAR ENTERPRISES, LLC",HURRY INN BAR,19432 W Warren Ave,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000214243,Active,Y,Y,890
-83.060221333304,42.3503238859949,227621,"GLC MIDTOWN, L.L.C.",GREAT LAKES ROASTING COMPANY,3965 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000214375,Active,Y,Y,891
-83.060221333304,42.3503238859949,227621,"GLC MIDTOWN, L.L.C.",GREAT LAKES ROASTING COMPANY,3965 Woodward Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000229458,Active,Y,Y,892
-83.0801118527829,42.367270971346,227756,"BJCN, INC.",LIQUOR PLUS,2906 W Grand Blvd,48202,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000216307,Active,Y,Y,893
-83.0801118527829,42.367270971346,227756,"BJCN, INC.",LIQUOR PLUS,2906 W Grand Blvd,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000216308,Active,Y,Y,894
-83.0667092375771,42.3316820472574,227773,"MC SHANES, LLC",MCSHANES IRISH PUB,1460 Michigan Ave,48216,Retail - On Premises,Class C,Regular,,L-000234440,Active,Y,Y,895
-83.0667092375771,42.3316820472574,227773,"MC SHANES, LLC",MCSHANES IRISH PUB,1460 Michigan Ave,48216,Retail - Off Premises,Specially Designated Merchant,,,L-000234441,Active,Y,Y,896
-83.103715622269,42.3208630556802,227799,"LOS CORRALES TAQUERIA, LLC",LOS CORRALES TAQUERIA & RESTAURANT,2244 Junction St,48209,Retail - On Premises,Class C,Regular,,L-000217675,Active,Y,Y,897
-83.203584977768,42.4306108215487,227838,BOLDEN CORP,GODFATHER LOUNGE,15838 W 7 Mile Rd,48235,Retail - On Premises,Class C,Regular,,L-000216579,Active,Y,Y,898
-83.1390352529283,42.3754732749684,227844,"FNDS, INC.",E & N MARKET,11847 Livernois Ave,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000217186,Active,Y,Y,899
-83.0724832740502,42.3864058051829,227851,"M S KARIM ENTERPRISES, INC.",BIG DADDY'S,9100 Oakland St,48211,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000222758,Active,Y,Y,900
-83.0724832740502,42.3864058051829,227851,"M S KARIM ENTERPRISES, INC.",BIG DADDY'S,9100 Oakland St,48211,Retail - Off Premises,Specially Designated Merchant,,,L-000222759,Active,Y,Y,901
-83.2439746441953,42.4291721544001,227987,"AMAM, INC.",NORTHWEST PARTY STORE,20447 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000219757,Active,Y,Y,902
-83.2439746441953,42.4291721544001,227987,"AMAM, INC.",NORTHWEST PARTY STORE,20447 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000219758,Active,Y,Y,903
-83.2570694040583,42.3933706128922,228030,"JMGM ENTERPRISES, INC.",DADDY O'S MARKET,22002 Lyndon St,48223,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000220769,Active,Y,Y,904
-83.2570694040583,42.3933706128922,228030,"JMGM ENTERPRISES, INC.",DADDY O'S MARKET,22002 Lyndon St,48223,Retail - Off Premises,Specially Designated Merchant,,,L-000220770,Active,Y,Y,905
-82.9884069453381,42.3743685121946,228083,"MKR BEVERAGE, INC.",MACK & BEWICK MARKET,10300 Mack Ave,48214,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000218214,Active,Y,Y,906
-82.9884069453381,42.3743685121946,228083,"MKR BEVERAGE, INC.",MACK & BEWICK MARKET,10300 Mack Ave,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000218260,Active,Y,Y,907
-83.0445569120281,42.3343650788926,228293,"AMC DETROIT, INC.",BUFFALO WILD WINGS GRILL AND BAR,1218 Randolph St,48226,Retail - On Premises,Class C,Regular,,L-000220652,Active,Y,Y,908
-83.1060005114487,42.3451495343684,228366,"BIG TOP, INC.",BIG TOP,3888 W Warren Ave,48208,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000216564,Active,Y,Y,909
-83.1060005114487,42.3451495343684,228366,"BIG TOP, INC.",BIG TOP,3888 W Warren Ave,48208,Retail - Off Premises,Specially Designated Merchant,,,L-000216565,Active,Y,Y,910
-83.1249095720723,42.308119467098,228417,"ROBERTS, GAY A & MOSS, TANYA M",MY SPOT,1805 Springwells St,48209,Retail - On Premises,Class C,Regular,,L-000221315,Escrow,Y,Y,911
-83.1249095720723,42.308119467098,228417,"ROBERTS, GAY A & MOSS, TANYA M",MY SPOT,1805 Springwells St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000221315,Escrow,Y,Y,912
-83.2249406440854,42.3292162871568,228426,TIJUANAS AUTHENTIC MEXICAN KITCHEN INC,TIJUANAS MEXICAN KITCHEN,18950 Ford Rd,48228,Retail - On Premises,Class C,Regular,,L-000215674,Escrow,Y,Y,913
-83.2249406440854,42.3292162871568,228426,TIJUANAS AUTHENTIC MEXICAN KITCHEN INC,TIJUANAS MEXICAN KITCHEN,18950 Ford Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000215675,Escrow,Y,Y,914
-83.0621868031282,42.3292523226115,228502,MUDGIES L.L.C.,MUDGIE'S,1417 Brooklyn St,48226,Retail - On Premises,Class C,Regular,,L-000221417,Active,Y,Y,915
-83.0621868031282,42.3292523226115,228502,MUDGIES L.L.C.,MUDGIE'S,1417 Brooklyn St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000234082,Active,Y,Y,916
-83.0137132280018,42.3420216188865,228549,"HARBORTOWN FRESH MARKET, LLC",HARBORTOWN FRESH MARKET,3472 E Jefferson Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000222210,Active,Y,Y,917
-83.0137132280018,42.3420216188865,228549,"HARBORTOWN FRESH MARKET, LLC",HARBORTOWN FRESH MARKET,3472 E Jefferson Ave,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000410742,Active,Y,Y,918
-83.0478386491022,42.4204542872085,228593,"BLUE MARTINI LOUNGE, LLC",BLUE MARTINI LOUNGE,5444 E Davison St,48212,Retail - On Premises,Class C,Regular,,L-000221753,Escrow,Y,Y,919
-83.2154380979233,42.4440908588908,228595,"C & S LIQUOR, INC.",8 MILE LIQUOR SHOP,17321 W 8 Mile Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000218779,Active,Y,Y,920
-83.2154380979233,42.4440908588908,228595,"C & S LIQUOR, INC.",8 MILE LIQUOR SHOP,17321 W 8 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000218780,Active,Y,Y,921
-82.9383371933092,42.4157949435718,228775,"DELROY'S FIRST PLACE LOUNGE, LLC",DELROY'S FIRST PLACE LOUNGE,16921 Harper Ave,48224,Retail - On Premises,Class C,Regular,,L-000226981,Active,Y,Y,922
-83.1298263831006,42.2793750294254,228868,"ABM AZZO KARANA, INC.",HIBBARD PARTY STORE,8935 E Jefferson Ave,48214,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000224875,Active,Y,Y,923
-83.1298263831006,42.2793750294254,228868,"ABM AZZO KARANA, INC.",HIBBARD PARTY STORE,8935 E Jefferson Ave,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000224876,Active,Y,Y,924
-83.0739357330836,42.3442724963475,229061,"SHAFO MANAGEMENT, INC.",TRUMBULL MARKET,3714 Trumbull St,48208,Retail - Off Premises,Specially Designated Merchant,,,L-000220092,Active,Y,Y,925
-83.1421656229787,42.4419867411198,229163,"WATKINS, TAMEKA L",HANGOVERS LOUNGE,20143 Livernois Ave,48221,Retail - On Premises,Class C,Regular,,L-000244630,Active,Y,Y,926
-83.0852008717495,42.3630202271434,229179,"HOLDEN TRUMBULL VENTURES, INCORPORATED",THE MARBLE BAR,1501 Holden St,48208,Retail - On Premises,Class C,Regular,,L-000253684,Active,Y,Y,927
-83.0852008717495,42.3630202271434,229179,"HOLDEN TRUMBULL VENTURES, INCORPORATED",THE MARBLE BAR,1501 Holden St,48208,Retail - Off Premises,Specially Designated Merchant,,,L-000253693,Active,Y,Y,928
-83.0069329688161,42.3926082661249,229196,ROCKY SITTO INC.,HARPER LIQUOR SHOPPE,9650 Harper Ave,48213,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000223376,Active,Y,Y,929
-83.0069329688161,42.3926082661249,229196,ROCKY SITTO INC.,HARPER LIQUOR SHOPPE,9650 Harper Ave,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000223377,Active,Y,Y,930
-82.9863940480601,42.4075412951462,229278,"SITTO PARTY STORE, INC.",ROSEBERRY MARKET,10022 Roseberry St,48213,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000222123,Escrow,Y,Y,931
-82.9863940480601,42.4075412951462,229278,"SITTO PARTY STORE, INC.",ROSEBERRY MARKET,10022 Roseberry St,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000222124,Escrow,Y,Y,932
-83.0657740042298,42.3317187526916,229305,"EIGHTH STREET VENTURES, LLC",OTTAVA VIA,1400 Michigan Ave,48216,Retail - On Premises,Class C,Resort,MCL 436.1531(2),L-000227716,Active,Y,Y,933
-83.0657740042298,42.3317187526916,229305,"EIGHTH STREET VENTURES, LLC",OTTAVA VIA,1400 Michigan Ave,48216,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000435163,Active,Y,N,934
-82.9655922209632,42.426563541507,229357,"OROW HAYES MARKET, INC.",HAYES TROESTER MARKET,13001 Hayes St,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000221288,Active,Y,Y,935
-82.9655922209632,42.426563541507,229357,"OROW HAYES MARKET, INC.",HAYES TROESTER MARKET,13001 Hayes St,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000221289,Active,Y,Y,936
-83.1344201671393,42.4028530968695,229364,"TRADE FAIR MANAGEMENT, INC.",TRADE FAIR MARKET,3406 Fenkell St,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000221202,Active,Y,Y,937
-83.1344201671393,42.4028530968695,229364,"TRADE FAIR MANAGEMENT, INC.",TRADE FAIR MARKET,3406 Fenkell St,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000221203,Active,Y,Y,938
-83.1232607395211,42.3943535722441,229368,"JERJIS GRAND STORE, INC.",GRAND DISCOUNT PARTY STORE,13643 Linwood St,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000219964,Active,Y,Y,939
-83.1232607395211,42.3943535722441,229368,"JERJIS GRAND STORE, INC.",GRAND DISCOUNT PARTY STORE,13643 Linwood St,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000219965,Active,Y,Y,940
-83.2100159351403,42.3431941345938,229487,ROZI LLC,,16807 W Warren Ave,48228,Retail - On Premises,Class C,Regular,,L-000222514,Escrow,Y,Y,941
-83.0476709578932,42.3280044137053,229512,PONTCHARTRAIN DETROIT HOTEL LLC,PONTCHARTRAIN HOTEL,2 Washington Blvd,48226,Retail - On Premises,B-Hotel,Regular,,L-000225997,Active,Y,Y,942
-83.0476709578932,42.3280044137053,229512,PONTCHARTRAIN DETROIT HOTEL LLC,PONTCHARTRAIN HOTEL,2 Washington Blvd,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000225999,Active,Y,Y,943
-83.0207459182739,42.386939322878,229714,"MARKET LIQUOR MANAGEMENT, INC.",VAN DYKE LIQUOR,6455 Van Dyke St,48213,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000223157,Active,Y,Y,944
-83.0207459182739,42.386939322878,229714,"MARKET LIQUOR MANAGEMENT, INC.",VAN DYKE LIQUOR,6455 Van Dyke St,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000223158,Active,Y,Y,945
-83.0601203464964,42.349804020952,229772,"MIDCITY VENTURES, LLC",WOODWARD GARDEN THEATRE,3929 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000224557,Active,Y,Y,946
-83.0795678213687,42.3312944015806,229892,TWO JAMES SPIRITS LLC,TWO JAMES,2445 Michigan Ave,48216,Manufacturer,Small Distiller,,,L-000225390,Active,Y,Y,947
-83.0795678213687,42.3312944015806,229892,TWO JAMES SPIRITS LLC,TWO JAMES,2445 Michigan Ave,48216,Manufacturer,Consumer Sampling Event,,,L-000300257,Active,Y,Y,948
-83.0795678213687,42.3312944015806,229892,TWO JAMES SPIRITS LLC,TWO JAMES,2445 Michigan Ave,48216,Manufacturer,On-Premises Tasting Room Permit,,,L-000417873,Active,,,949
-83.0195393982024,42.3716401996085,230096,SAVE-MART SUPERMARKET INC,SAVE MART SUPERMARKET,7011 Gratiot Ave,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000220843,Active,Y,Y,950
-83.0195393982024,42.3716401996085,230096,SAVE-MART SUPERMARKET INC,SAVE MART SUPERMARKET,7011 Gratiot Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000220844,Active,Y,Y,951
-82.9322740286721,42.4186750512699,230340,B O B LOUNGE LLC,BOBZ LOUNGE,17456 Harper Ave,48224,Retail - On Premises,Class C,Regular,,L-000230171,Active,Y,Y,952
-83.119986091053,42.4443979230793,230415,"MEIJER, INC.",MEIJER #268,1301 W 8 Mile Rd,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000225150,Active,Y,Y,953
-83.119986091053,42.4443979230793,230415,"MEIJER, INC.",MEIJER #268,1301 W 8 Mile Rd,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000225151,Active,Y,Y,954
-83.2542782037232,42.4430698244253,230773,"JSGC TRUMPPS, LLC",TRUMPPS,21413 W 8 Mile Rd,48219,Retail - On Premises,Class C,Regular,,L-000221440,Active,Y,Y,955
-83.1142626423069,42.3025202288499,230777,"VINO BACCO, LLC",,7250 W Fort St,48209,Manufacturer,Outstate Seller of Wine,,,L-000229796,Active,Y,Y,956
-82.9786082973904,42.4329887401209,230796,"STEVE'S SARATOGA MARKET, INC.",STEVE'S SARATOGA MARKET,14130 Gratiot Ave,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000222158,Active,Y,Y,957
-82.9786082973904,42.4329887401209,230796,"STEVE'S SARATOGA MARKET, INC.",STEVE'S SARATOGA MARKET,14130 Gratiot Ave,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000222159,Active,Y,Y,958
-83.0219740760658,42.3384707358018,231074,"7-ELEVEN, INC. (A TEXAS CORPORATION) & CJ-GRAND, LLC",7-ELEVEN #36097-A,2660 E Jefferson Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000233698,Active,Y,Y,959
-82.9207322313566,42.3971860608302,231152,"PARKIES LIQUOR, INC.",PARKIE'S LIQUOR SHOPPE,17255 Mack Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000223900,Active,Y,Y,960
